Vernier Format 2
20250319_RedDelicious_Run18.SBL	14:22  Wednesday, March 19, 2025
Latest
Time	Transmittance	Absorbance
Time	%Trans	Abs
s	%	

0.000000000	100.000000000	0.000000000
2.000000000	100.000000000	0.000000000
4.000000000	100.000000000	0.000000000
6.000000000	62.001186371	0.207599998
8.000000000	62.044029236	0.207300007
10.000000000	62.115501404	0.206799999
12.000000000	61.929843903	0.208100021
14.000000000	61.631111145	0.210199997
16.000000000	61.305580139	0.212499991
18.000000000	60.869537354	0.215599999
20.000000000	60.450511932	0.218600020
22.000000000	59.951492310	0.222200006
24.000000000	59.566215515	0.224999994
26.000000000	59.278881073	0.227100000
28.000000000	58.979351044	0.229300007
30.000000000	58.681335449	0.231500015
32.000000000	58.317646027	0.234200016
34.000000000	58.170124054	0.235300004
36.000000000	58.009616852	0.236500010
38.000000000	57.743087769	0.238499999
40.000000000	57.305988312	0.241799995
42.000000000	56.872196198	0.245100006
44.000000000	56.480690002	0.248100013
46.000000000	55.937107086	0.252299994
48.000000000	55.513675690	0.255600005
50.000000000	55.080768585	0.259000003
52.000000000	54.701595306	0.261999995
54.000000000	54.337543488	0.264899999
56.000000000	53.963485718	0.267900020
58.000000000	53.629039764	0.270599991
60.000000000	53.210826874	0.273999989
62.000000000	52.856697083	0.276899993
64.000000000	52.504920959	0.279799998
66.000000000	52.227592468	0.282099992
68.000000000	51.868057251	0.285100013
70.000000000	51.416202545	0.288899988
72.000000000	50.944816589	0.292899996
74.000000000	50.699073792	0.294999987
76.000000000	50.408061981	0.297499985
78.000000000	50.153358459	0.299699992
80.000000000	50.026485443	0.300799996
82.000000000	49.750789642	0.303200036
84.000000000	49.396934509	0.306300014
86.000000000	48.955329895	0.310200006
88.000000000	48.528850555	0.313999981
90.000000000	48.216979980	0.316799998
92.000000000	47.918144226	0.319499999
94.000000000	47.752925873	0.321000010
96.000000000	47.566368103	0.322699994
98.000000000	47.413280487	0.324099988
100.000000000	47.206302643	0.326000005
102.000000000	46.956962585	0.328299999
104.000000000	46.676681519	0.330900013
106.000000000	46.398078918	0.333499998
108.000000000	46.089286804	0.336400002
110.000000000	45.888092041	0.338299990
112.000000000	45.687774658	0.340200007
114.000000000	45.404613495	0.342900008
116.000000000	45.185596466	0.344999969
118.000000000	44.977985382	0.347000003
120.000000000	44.637512207	0.350300014
122.000000000	44.360866547	0.352999985
124.000000000	44.116394043	0.355399996
126.000000000	43.853069305	0.358000010
128.000000000	43.581279755	0.360700011
130.000000000	43.361072540	0.362899989
132.000000000	43.201618195	0.364499986
134.000000000	43.072494507	0.365799963
136.000000000	42.914100647	0.367399991
138.000000000	42.687427521	0.369700015
140.000000000	42.510871887	0.371499985
142.000000000	42.286331177	0.373799980
144.000000000	42.072662354	0.376000017
146.000000000	41.898647308	0.377799988
148.000000000	41.725353241	0.379599988
150.000000000	41.495403290	0.381999999
152.000000000	41.352329254	0.383500010
154.000000000	41.171813965	0.385399997
156.000000000	40.992084503	0.387299985
158.000000000	40.822540283	0.389099985
160.000000000	40.616268158	0.391299993
162.000000000	40.383132935	0.393799990
164.000000000	40.142089844	0.396400034
166.000000000	39.911678314	0.398900002
168.000000000	39.774066925	0.400400013
170.000000000	39.646057129	0.401800007
172.000000000	39.500263214	0.403400004
174.000000000	39.345947266	0.405099988
176.000000000	39.174186707	0.407000005
178.000000000	38.967269897	0.409300029
180.000000000	38.761447906	0.411599994
